Datetime(UTC)	WASD2	NCDV2	LWTV2	GTND2	SGSM2
2017-10-12 11:00:00	0.2561222649	0.26699055627	0.32517704595999997	0.473113846	0.43297532315
2017-10-12 12:00:00	0.15667780920000002	0.35998674751599996	0.35459787558	0.3725577332	0.48250536326
2017-10-12 13:00:00	0.06743269740000002	0.41701185468999996	0.35288455472	0.2857315325	0.4928682798
2017-10-12 14:00:00	0.00970848439999994	0.44885342994	0.297347297595	0.22387571280000002	0.44390028050999997
2017-10-12 15:00:00	0.08253109689999999	0.43451227930999997	0.2023218133	0.295656544	0.34200848078
2017-10-12 16:00:00	0.23557971339999997	0.353095039464	0.12185750479999999	0.44828737780000005	0.26165287029999995
2017-10-12 17:00:00	0.37174891763	0.2303427196	0.0702052648	0.58743999296	0.1925038998
2017-10-12 18:00:00	0.48872614860999997	0.14763054539999998	0.03008168499999997	0.70455360085	0.1341013378
2017-10-12 19:00:00	0.59230193	0.09522788489999995	0.018520427399999984	0.8079402488	0.11540917909999998
2017-10-12 20:00:00	0.6261835214	0.054096882899999976	0.06573939909999998	0.8470759525	0.15645912819999996
2017-10-12 21:00:00	0.525097423	0.04360688539999996	0.1713494535	0.7424174367	0.2659162976
2017-10-12 22:00:00	0.40720454459	0.09946943850000001	0.26458666064999997	0.62427053476	0.35825759781
2017-10-12 23:00:00	0.2917560834	0.24077702369999998	0.32321748796	0.5082388844	0.426154687749
2017-10-13 00:00:00	0.1890428369	0.348772645833	0.36624795954	0.40767752460000006	0.48642762998
2017-10-13 01:00:00	0.09263891559999998	0.41747163052999997	0.38615374076	0.30965840320000004	0.5203620096
2017-10-13 02:00:00	0.019079962100000014	0.4592114844	0.35960113817	0.23493237179999998	0.50538256941
2017-10-13 03:00:00	0.04585755349999998	0.4688768422	0.27740288637	0.24626192770000005	0.418461558019
2017-10-13 04:00:00	0.19938551559999998	0.42781550704	0.174496673	0.4127953354	0.318726343
2017-10-13 05:00:00	0.34454044582	0.31518921376	0.11003872629999997	0.55792706109	0.24447154359999998
2017-10-13 06:00:00	0.4678200481	0.20704399619999997	0.0633340507	0.68362211518	0.1757012535
2017-10-13 07:00:00	0.5837598799	0.1367831832	0.034595749699999956	0.8011068387	0.1346985142
2017-10-13 08:00:00	0.654297237	0.08672906190000002	0.04527407350000001	0.8720446299	0.1379334801
2017-10-13 09:00:00	0.6139193339	0.056369128799999946	0.1191995662	0.8333916618	0.2119548942
2017-10-13 10:00:00	0.48641406015	0.06919763210000002	0.23233967983999998	0.7012034191600001	0.32663674621
