Datetime(UTC)	BISM2	BLTM2	APAM2	SLIM2	KPTV2	SWPV2	CBBV2	WASD2	AXTV2	GTND2
2017-09-28 14:00:00	2.8	1.4	1.7	2.2	2.3	2.5	2.7	1.71	0.3	2.62
2017-09-28 15:00:00	2.4	1.4	1.7	2.0	2.6	2.7	3.0	1.77	0.39	2.66
2017-09-28 16:00:00	2.1	1.3	1.6	1.8	2.9	3.0	3.4	2.26	0.89	3.15
2017-09-28 17:00:00	1.7	1.3	1.4	1.5	3.4	3.5	3.8	3.02	1.61	3.94
2017-09-28 18:00:00	1.6	1.3	1.2	1.3	3.7	3.8	4.0	3.71	2.26	4.63
2017-09-28 19:00:00	1.6	1.0	1.0	1.2	3.9	4.1	4.1	4.1	2.62	5.02
2017-09-28 20:00:00	1.8	0.9	0.9	1.0	4.0	4.1	4.0	4.1	2.62	5.02
2017-09-28 21:00:00	2.1	0.7	0.7	1.1	3.7	3.9	3.8	3.64	2.17	4.56
2017-09-28 22:00:00	2.5	0.6	0.6	1.3	3.4	3.6	3.4	2.95	1.51	3.84
2017-09-28 23:00:00	2.8	0.5	0.6	1.5	2.9	3.2	2.9	2.33	0.89	3.22
2017-09-29 00:00:00	2.8	0.5	0.7	1.7	2.4	3.0	2.6	1.87	0.43	2.76
2017-09-29 01:00:00	2.7	0.5	0.9	1.8	2.2	2.6	2.4	1.51	0.1	2.39
2017-09-29 02:00:00	2.6	0.7	1.1	1.8	2.1	2.4	2.4	1.38	-0.03	2.26
2017-09-29 03:00:00	2.4	0.9	1.2	1.7	2.2	2.4	2.6	1.51	0.1	2.39
2017-09-29 04:00:00	2.1	1.1	1.3	1.5	2.5	2.6	3.0	1.9	0.49	2.79
2017-09-29 05:00:00	1.8	1.2	1.4	1.3	2.9	3.0	3.2	2.49	1.08	3.35
2017-09-29 06:00:00	1.6	1.3	1.2	1.2	3.2	3.4	3.6	3.18	1.74	4.1
2017-09-29 07:00:00	1.5	1.2	1.1	0.9	3.5	3.7	3.8	3.61	2.1	4.53
2017-09-29 08:00:00	1.6	1.1	1.0	0.9	3.6	3.8	3.8	3.48	2.03	4.36
2017-09-29 09:00:00	1.8	1.1	0.9	0.8	3.5	3.8	3.7	3.22	1.77	4.1
2017-09-29 10:00:00	2.1	0.9	0.7	0.9	3.2	3.6	3.4	2.92	1.44	3.84
2017-09-29 11:00:00	2.4	0.8	0.7	1.0	2.8	3.3	3.0	2.46	1.02	3.38
2017-09-29 12:00:00	2.5	0.7	0.7	1.3	2.4	2.8	2.6	2.0	0.59	2.92
2017-09-29 13:00:00	2.7	0.6	0.7	1.4	2.2	2.6	2.4			
2017-09-29 14:00:00	2.6	0.6	0.8	1.4	2.1	2.4	2.4			
2017-09-29 15:00:00	2.4	0.6	0.9	1.3	2.2	2.4	2.6			
2017-09-29 16:00:00	2.3	0.8	1.0	1.2	2.5	2.6	2.9			
2017-09-29 17:00:00	2.0				2.9	3.0	3.4			
