	elev
2016-06-16 17:00:00	0.573024
2016-06-16 18:00:00	0.582168
2016-06-16 19:00:00	0.454152
2016-06-16 20:00:00	0.28346400000000005
2016-06-16 21:00:00	0.118872
2016-06-16 22:00:00	-0.009144
2016-06-16 23:00:00	-0.146304
2016-06-17 00:00:00	-0.12192000000000001
2016-06-17 01:00:00	0.064008
2016-06-17 02:00:00	0.310896
2016-06-17 03:00:00	0.560832
2016-06-17 04:00:00	0.7406640000000001
2016-06-17 05:00:00	0.819912
2016-06-17 06:00:00	0.813816
2016-06-17 07:00:00	0.707136
2016-06-17 08:00:00	0.554736
2016-06-17 09:00:00	0.39624000000000004
2016-06-17 10:00:00	0.24384000000000003
2016-06-17 11:00:00	0.128016
2016-06-17 12:00:00	0.048768000000000006
2016-06-17 13:00:00	0.054864
2016-06-17 14:00:00	0.188976
2016-06-17 15:00:00	0.41452800000000006
2016-06-17 16:00:00	0.612648
2016-06-17 17:00:00	0.743712
2016-06-17 18:00:00	0.7863840000000001
2016-06-17 19:00:00	0.707136
2016-06-17 20:00:00	0.54864
2016-06-17 21:00:00	0.384048
2016-06-17 22:00:00	0.222504
2016-06-17 23:00:00	0.100584
2016-06-18 00:00:00	0.027432
2016-06-18 01:00:00	0.024384000000000003
2016-06-18 02:00:00	0.176784
2016-06-18 03:00:00	0.420624
2016-06-18 04:00:00	0.649224
2016-06-18 05:00:00	0.8229600000000001
2016-06-18 06:00:00	0.88392
2016-06-18 07:00:00	0.8351520000000001
2016-06-18 08:00:00	0.688848
2016-06-18 09:00:00	0.499872
2016-06-18 10:00:00	0.31699200000000005
2016-06-18 11:00:00	0.149352
2016-06-18 12:00:00	0.045720000000000004
2016-06-18 13:00:00	-0.024384000000000003
2016-06-18 14:00:00	-0.030480000000000004
2016-06-18 15:00:00	0.100584
2016-06-18 16:00:00	0.313944
2016-06-18 17:00:00	0.527304
2016-06-18 18:00:00	0.667512
2016-06-18 19:00:00	0.710184
2016-06-18 20:00:00	0.621792
2016-06-18 21:00:00	0.46024800000000005
2016-06-18 22:00:00	0.29565600000000003
2016-06-18 23:00:00	0.13716
2016-06-19 00:00:00	0.021336000000000004
2016-06-19 01:00:00	-0.048768000000000006
2016-06-19 02:00:00	-0.06096000000000001
2016-06-19 03:00:00	0.05181600000000001
2016-06-19 04:00:00	0.262128
2016-06-19 05:00:00	0.46329600000000004
2016-06-19 06:00:00	0.615696
2016-06-19 07:00:00	0.667512
2016-06-19 08:00:00	0.603504
2016-06-19 09:00:00	0.448056
2016-06-19 10:00:00	0.25908000000000003
2016-06-19 11:00:00	0.0762
2016-06-19 12:00:00	-0.070104
2016-06-19 13:00:00	-0.179832
2016-06-19 14:00:00	-0.23469600000000002
2016-06-19 15:00:00	-0.20726400000000003
2016-06-19 16:00:00	-0.039624000000000006
2016-06-19 17:00:00	0.19507200000000002
2016-06-19 18:00:00	0.41148000000000007
2016-06-19 19:00:00	0.5394960000000001
2016-06-19 20:00:00	0.54864
2016-06-19 21:00:00	0.432816
2016-06-19 22:00:00	0.252984
2016-06-19 23:00:00	0.070104
2016-06-20 00:00:00	-0.09144000000000001
2016-06-20 01:00:00	-0.204216
2016-06-20 02:00:00	-0.265176
2016-06-20 03:00:00	-0.21336
2016-06-20 04:00:00	-0.030480000000000004
2016-06-20 05:00:00	0.20726400000000003
2016-06-20 06:00:00	0.41757600000000006
2016-06-20 07:00:00	0.5334
2016-06-20 08:00:00	0.5577840000000001
2016-06-20 09:00:00	0.46329600000000004
2016-06-20 10:00:00	0.310896
2016-06-20 11:00:00	0.12192000000000001
2016-06-20 12:00:00	-0.036576
2016-06-20 13:00:00	-0.17068800000000003
2016-06-20 14:00:00	-0.27432
2016-06-20 15:00:00	-0.301752
2016-06-20 16:00:00	-0.20726400000000003
2016-06-20 17:00:00	0.0
2016-06-20 18:00:00	0.23164800000000002
2016-06-20 19:00:00	0.405384
2016-06-20 20:00:00	0.48158400000000007
2016-06-20 21:00:00	0.451104
2016-06-20 22:00:00	0.313944
2016-06-20 23:00:00	0.149352
2016-06-21 00:00:00	-0.024384000000000003
2016-06-21 01:00:00	-0.1524
2016-06-21 02:00:00	-0.256032
2016-06-21 03:00:00	-0.28346400000000005
2016-06-21 04:00:00	-0.17068800000000003
2016-06-21 05:00:00	0.048768000000000006
2016-06-21 06:00:00	0.292608
2016-06-21 07:00:00	0.478536
2016-06-21 08:00:00	0.582168
2016-06-21 09:00:00	0.588264
2016-06-21 10:00:00	0.478536
2016-06-21 11:00:00	0.310896
2016-06-21 12:00:00	0.12192000000000001
2016-06-21 13:00:00	-0.024384000000000003
2016-06-21 14:00:00	-0.12192000000000001
2016-06-21 15:00:00	-0.24079200000000003
2016-06-21 16:00:00	-0.24079200000000003
2016-06-21 17:00:00	-0.118872
2016-06-21 18:00:00	0.11582400000000001
2016-06-21 19:00:00	0.362712
2016-06-21 20:00:00	0.5181600000000001
2016-06-21 21:00:00	0.5669280000000001
2016-06-21 22:00:00	0.49072800000000005
2016-06-21 23:00:00	0.36576000000000003
2016-06-22 00:00:00	0.23164800000000002
2016-06-22 01:00:00	0.094488
2016-06-22 02:00:00	-0.039624000000000006
2016-06-22 03:00:00	-0.143256
2016-06-22 04:00:00	-0.17068800000000003
2016-06-22 05:00:00	-0.100584
2016-06-22 06:00:00	0.08534400000000002
2016-06-22 07:00:00	0.307848
2016-06-22 08:00:00	0.49377600000000005
2016-06-22 09:00:00	0.585216
2016-06-22 10:00:00	0.5669280000000001
2016-06-22 11:00:00	0.420624
2016-06-22 12:00:00	0.237744
2016-06-22 13:00:00	0.054864
2016-06-22 14:00:00	-0.11582400000000001
2016-06-22 15:00:00	-0.23164800000000002
2016-06-22 16:00:00	-0.307848
2016-06-22 17:00:00	-0.29565600000000003
2016-06-22 18:00:00	-0.143256
2016-06-22 19:00:00	0.094488
2016-06-22 20:00:00	0.310896
2016-06-22 21:00:00	0.454152
2016-06-22 22:00:00	0.49377600000000005
2016-06-22 23:00:00	0.41452800000000006
2016-06-23 00:00:00	0.256032
2016-06-23 01:00:00	0.07924800000000001
2016-06-23 02:00:00	-0.0762
2016-06-23 03:00:00	-0.20726400000000003
2016-06-23 04:00:00	-0.28956
2016-06-23 05:00:00	-0.268224
2016-06-23 06:00:00	-0.073152
2016-06-23 07:00:00	0.19507200000000002
2016-06-23 08:00:00	0.45720000000000005
