	RAS	OBS
2011-09-07 23:00:00	2.5260000228881836	1.338
2011-09-08 00:00:00	2.635999917984009	1.35
2011-09-08 01:00:00	2.6730000972747803	1.366
2011-09-08 02:00:00	2.6389999389648438	1.375
2011-09-08 03:00:00	2.5989999771118164	1.369
2011-09-08 04:00:00	2.611999988555908	1.387
2011-09-08 05:00:00	2.6760001182556152	1.411
2011-09-08 06:00:00	2.7760000228881836	1.436
2011-09-08 07:00:00	2.9059998989105225	1.454
2011-09-08 08:00:00	3.066999912261963	1.469
2011-09-08 09:00:00	3.2909998893737793	1.49
2011-09-08 10:00:00	3.5950000286102295	1.536
2011-09-08 11:00:00	3.984999895095825	1.6
2011-09-08 12:00:00	4.6539998054504395	1.682
2011-09-08 13:00:00	5.485000133514404	1.853
2011-09-08 14:00:00	6.065999984741211	2.06
2011-09-08 15:00:00	6.611999988555908	2.076
2011-09-08 16:00:00	7.610000133514404	2.167
2011-09-08 17:00:00	9.190999984741211	2.435
2011-09-08 18:00:00	10.85200023651123	2.761
2011-09-08 19:00:00	12.204000473022461	2.883
2011-09-08 20:00:00	13.277999877929688	2.944
2011-09-08 21:00:00	14.092000007629395	2.972
2011-09-08 22:00:00	14.623000144958496	2.975
2011-09-08 23:00:00	14.87600040435791	2.96
2011-09-09 00:00:00	14.838000297546387	2.911
2011-09-09 01:00:00	14.534000396728516	2.844
2011-09-09 02:00:00	14.022000312805176	2.765
2011-09-09 03:00:00	13.378999710083008	2.691
2011-09-09 04:00:00	12.65999984741211	2.621
2011-09-09 05:00:00	11.954999923706055	2.557
2011-09-09 06:00:00	11.289999961853027	2.509
2011-09-09 07:00:00	10.694000244140625	2.466
2011-09-09 08:00:00	10.173999786376953	2.426
2011-09-09 09:00:00	9.744000434875488	2.393
2011-09-09 10:00:00	9.395000457763672	2.365
2011-09-09 11:00:00	9.119000434875488	2.347
2011-09-09 12:00:00	8.878999710083008	2.332
2011-09-09 13:00:00	8.65999984741211	2.313
2011-09-09 14:00:00	8.454000473022461	2.289
2011-09-09 15:00:00	8.244000434875488	2.265
2011-09-09 16:00:00	8.017000198364258	2.237
2011-09-09 17:00:00	7.764999866485596	2.21
2011-09-09 18:00:00	7.513999938964844	2.185
2011-09-09 19:00:00	7.297999858856201	2.158
2011-09-09 20:00:00	7.114999771118164	2.128
2011-09-09 21:00:00	6.956999778747559	2.1
2011-09-09 22:00:00	6.807000160217285	2.073
2011-09-09 23:00:00	6.64900016784668	2.045
2011-09-10 00:00:00	6.484000205993652	2.015
2011-09-10 01:00:00	6.310999870300293	1.984
2011-09-10 02:00:00	6.131999969482422	1.954
2011-09-10 03:00:00	5.933000087738037	1.92
2011-09-10 04:00:00	5.699999809265137	1.89
2011-09-10 05:00:00	5.433000087738037	1.859
2011-09-10 06:00:00	5.183000087738037	1.832
2011-09-10 07:00:00	4.995999813079834	1.801
2011-09-10 08:00:00	4.868000030517578	1.777
2011-09-10 09:00:00	4.785999774932861	1.756
2011-09-10 10:00:00	4.735000133514404	1.734
2011-09-10 11:00:00	4.693999767303467	1.719
2011-09-10 12:00:00	4.6579999923706055	1.707
2011-09-10 13:00:00	4.638000011444092	1.695
2011-09-10 14:00:00	4.619999885559082	1.689
2011-09-10 15:00:00	4.5929999351501465	1.686
2011-09-10 16:00:00	4.538000106811523	1.682
2011-09-10 17:00:00	4.453000068664551	1.682
2011-09-10 18:00:00	4.373000144958496	1.686
2011-09-10 19:00:00	4.3429999351501465	1.689
2011-09-10 20:00:00	4.369999885559082	1.695
2011-09-10 21:00:00	4.442999839782715	1.701
2011-09-10 22:00:00	4.539999961853027	1.707
2011-09-10 23:00:00	4.64300012588501	1.716
2011-09-11 00:00:00	4.742000102996826	1.725
2011-09-11 01:00:00	4.831999778747559	1.737
2011-09-11 02:00:00	4.906000137329102	1.743
