	RAS	OBS
2011-09-12 16:00:00	0.2150000035762787	0.122
2011-09-12 17:00:00	0.4429999887943268	0.375
2011-09-12 18:00:00	0.6660000085830688	0.637
2011-09-12 19:00:00	0.781000018119812	0.811
2011-09-12 20:00:00	0.7540000081062317	0.844
2011-09-12 21:00:00	0.6269999742507935	0.747
2011-09-12 22:00:00	0.45899999141693115	0.573
2011-09-12 23:00:00	0.2919999957084656	0.369
2011-09-13 00:00:00	0.15000000596046448	0.177
2011-09-13 01:00:00	0.04399999976158142	0.043
2011-09-13 02:00:00	-0.020999999716877937	-0.055
2011-09-13 03:00:00	-0.024000000208616257	-0.088
2011-09-13 04:00:00	0.08299999684095383	0.018
2011-09-13 05:00:00	0.29899999499320984	0.25
2011-09-13 06:00:00	0.5370000004768372	0.527
2011-09-13 07:00:00	0.6949999928474426	0.719
2011-09-13 08:00:00	0.7129999995231628	0.759
2011-09-13 09:00:00	0.6159999966621399	0.71
2011-09-13 10:00:00	0.45899999141693115	0.555
2011-09-13 11:00:00	0.2930000126361847	0.363
2011-09-13 12:00:00	0.14300000667572021	0.174
2011-09-13 13:00:00	0.028999999165534973	0.018
2011-09-13 14:00:00	-0.04399999976158142	-0.094
2011-09-13 15:00:00	-0.057999998331069946	-0.137
2011-09-13 16:00:00	0.035999998450279236	-0.064
2011-09-13 17:00:00	0.23800000548362732	0.158
2011-09-13 18:00:00	0.4790000021457672	0.457
2011-09-13 19:00:00	0.6610000133514404	0.692
2011-09-13 20:00:00	0.7179999947547913	0.799
2011-09-13 21:00:00	0.656000018119812	0.783
2011-09-13 22:00:00	0.5120000243186951	0.661
2011-09-13 23:00:00	0.33899998664855957	0.466
2011-09-14 00:00:00	0.17499999701976776	0.265
2011-09-14 01:00:00	0.04500000178813934	0.094
2011-09-14 02:00:00	-0.041999999433755875	-0.04
2011-09-14 03:00:00	-0.07599999755620956	-0.122
2011-09-14 04:00:00	-0.017000000923871994	-0.094
2011-09-14 05:00:00	0.1509999930858612	0.085
2011-09-14 06:00:00	0.382999986410141	0.363
2011-09-14 07:00:00	0.5849999785423279	0.607
2011-09-14 08:00:00	0.6779999732971191	0.744
2011-09-14 09:00:00	0.640999972820282	0.753
2011-09-14 10:00:00	0.5220000147819519	0.646
2011-09-14 11:00:00	0.35899999737739563	0.454
2011-09-14 12:00:00	0.19499999284744263	0.235
2011-09-14 13:00:00	0.061000000685453415	0.07
2011-09-14 14:00:00	-0.03799999877810478	-0.067
2011-09-14 15:00:00	-0.08799999952316284	-0.155
2011-09-14 16:00:00	-0.0560000017285347	-0.149
2011-09-14 17:00:00	0.09000000357627869	0.003
2011-09-14 18:00:00	0.32499998807907104	0.29
2011-09-14 19:00:00	0.5529999732971191	0.582
2011-09-14 20:00:00	0.6859999895095825	0.768
2011-09-14 21:00:00	0.6930000185966492	0.811
2011-09-14 22:00:00	0.5960000157356262	0.735
2011-09-14 23:00:00	0.4390000104904175	0.561
2011-09-15 00:00:00	0.26899999380111694	0.351
2011-09-15 01:00:00	0.11400000005960464	0.165
2011-09-15 02:00:00	-0.0	0.015
2011-09-15 03:00:00	-0.06700000166893005	-0.079
2011-09-15 04:00:00	-0.05999999865889549	-0.113
2011-09-15 05:00:00	0.05900000035762787	-0.009
2011-09-15 06:00:00	0.2759999930858612	0.232
2011-09-15 07:00:00	0.5059999823570251	0.497
2011-09-15 08:00:00	0.6669999957084656	0.692
2011-09-15 09:00:00	0.6970000267028809	0.762
2011-09-15 10:00:00	0.6150000095367432	0.701
2011-09-15 11:00:00	0.4690000116825104	0.515
2011-09-15 12:00:00	0.3019999861717224	0.344
2011-09-15 13:00:00	0.1509999930858612	0.162
2011-09-15 14:00:00	0.03700000047683716	0.0
2011-09-15 15:00:00	-0.03400000184774399	-0.128
2011-09-15 16:00:00	-0.03799999877810478	-0.204
2011-09-15 17:00:00	0.06400000303983688	-0.177
2011-09-15 18:00:00	0.2680000066757202	-0.034
2011-09-15 19:00:00	0.503000020980835	0.137
2011-09-15 20:00:00	0.6819999814033508	0.32
2011-09-15 21:00:00	0.7620000243186951	0.433
2011-09-15 22:00:00	0.7360000014305115	0.418
