	RAS	OBS
2011-09-16 16:00:00	-0.10599999874830246	-0.177
2011-09-16 17:00:00	0.04899999871850014	-0.018
2011-09-16 18:00:00	0.25600001215934753	0.198
2011-09-16 19:00:00	0.43700000643730164	0.408
2011-09-16 20:00:00	0.5550000071525574	0.578
2011-09-16 21:00:00	0.6240000128746033	0.688
2011-09-16 22:00:00	0.6370000243186951	0.727
2011-09-16 23:00:00	0.5889999866485596	0.692
2011-09-17 00:00:00	0.48899999260902405	0.585
2011-09-17 01:00:00	0.35600000619888306	0.437
2011-09-17 02:00:00	0.22100000083446503	0.276
2011-09-17 03:00:00	0.11500000208616257	0.128
2011-09-17 04:00:00	0.05900000035762787	0.011
2011-09-17 05:00:00	0.06700000166893005	-0.055
2011-09-17 06:00:00	0.16699999570846558	-0.014
2011-09-17 07:00:00	0.35899999737739563	0.185
2011-09-17 08:00:00	0.5690000057220459	0.442
2011-09-17 09:00:00	0.7110000252723694	0.642
2011-09-17 10:00:00	0.7549999952316284	0.743
2011-09-17 11:00:00	0.6980000138282776	0.732
2011-09-17 12:00:00	0.5770000219345093	0.621
2011-09-17 13:00:00	0.42500001192092896	0.453
2011-09-17 14:00:00	0.2800000011920929	0.283
2011-09-17 15:00:00	0.16599999368190765	0.132
2011-09-17 16:00:00	0.09000000357627869	0.012
2011-09-17 17:00:00	0.05700000002980232	-0.066
2011-09-17 18:00:00	0.10300000011920929	-0.047
2011-09-17 19:00:00	0.24699999392032623	0.18
2011-09-17 20:00:00	0.4659999907016754	0.483
2011-09-17 21:00:00	0.6520000100135803	0.677
2011-09-17 22:00:00	0.734000027179718	0.746
2011-09-17 23:00:00	0.7049999833106995	0.729
2011-09-18 00:00:00	0.6060000061988831	0.632
2011-09-18 01:00:00	0.4620000123977661	0.484
2011-09-18 02:00:00	0.3140000104904175	0.316
2011-09-18 03:00:00	0.18799999356269836	0.162
2011-09-18 04:00:00	0.09700000286102295	0.031
2011-09-18 05:00:00	0.06700000166893005	-0.053
2011-09-18 06:00:00	0.125	-0.062
2011-09-18 07:00:00	0.2770000100135803	0.063
2011-09-18 08:00:00	0.48899999260902405	0.28
2011-09-18 09:00:00	0.6579999923706055	0.483
2011-09-18 10:00:00	0.7210000157356262	0.601
2011-09-18 11:00:00	0.6769999861717224	0.61
2011-09-18 12:00:00	0.5559999942779541	0.523
2011-09-18 13:00:00	0.4000000059604645	0.379
2011-09-18 14:00:00	0.2549999952316284	0.219
2011-09-18 15:00:00	0.1340000033378601	0.075
2011-09-18 16:00:00	0.04699999839067459	-0.048
2011-09-18 17:00:00	-0.008999999612569809	-0.144
2011-09-18 18:00:00	-0.01600000075995922	-0.185
2011-09-18 19:00:00	0.07100000232458115	-0.106
2011-09-18 20:00:00	0.26600000262260437	0.124
2011-09-18 21:00:00	0.49300000071525574	0.393
2011-09-18 22:00:00	0.6579999923706055	0.596
2011-09-18 23:00:00	0.7289999723434448	0.718
2011-09-19 00:00:00	0.7049999833106995	0.742
2011-09-19 01:00:00	0.6340000033378601	0.68
2011-09-19 02:00:00	0.5109999775886536	0.562
2011-09-19 03:00:00	0.37400001287460327	0.415
2011-09-19 04:00:00	0.25699999928474426	0.283
2011-09-19 05:00:00	0.1720000058412552	0.188
2011-09-19 06:00:00	0.1459999978542328	0.124
2011-09-19 07:00:00	0.20000000298023224	0.121
2011-09-19 08:00:00	0.32600000500679016	0.23
2011-09-19 09:00:00	0.5180000066757202	0.441
2011-09-19 10:00:00	0.6850000023841858	0.636
2011-09-19 11:00:00	0.7710000276565552	0.758
2011-09-19 12:00:00	0.7670000195503235	0.789
2011-09-19 13:00:00	0.6869999766349792	0.742
2011-09-19 14:00:00	0.5659999847412109	0.615
2011-09-19 15:00:00	0.42399999499320984	0.458
2011-09-19 16:00:00	0.2980000078678131	0.309
2011-09-19 17:00:00	0.20100000500679016	0.189
2011-09-19 18:00:00	0.15299999713897705	0.113
2011-09-19 19:00:00	0.18000000715255737	0.107
2011-09-19 20:00:00	0.29899999499320984	0.232
2011-09-19 21:00:00	0.5090000033378601	0.473
2011-09-19 22:00:00	0.7129999995231628	0.714
2011-09-19 23:00:00	0.843999981880188	0.883
2011-09-20 00:00:00	0.878000020980835	0.963
2011-09-20 01:00:00	0.824999988079071	0.95
2011-09-20 02:00:00	0.7210000157356262	0.863
2011-09-20 03:00:00	0.5839999914169312	0.715
2011-09-20 04:00:00	0.4399999976158142	0.555
2011-09-20 05:00:00	0.3160000145435333	0.411
2011-09-20 06:00:00	0.22699999809265137	0.292
2011-09-20 07:00:00	0.18400000035762787	0.212
2011-09-20 08:00:00	0.20100000500679016	0.171
2011-09-20 09:00:00	0.296999990940094	0.23
2011-09-20 10:00:00	0.46799999475479126	0.395
2011-09-20 11:00:00	0.6359999775886536	0.569
2011-09-20 12:00:00	0.7260000109672546	0.684
2011-09-20 13:00:00	0.7039999961853027	0.701
2011-09-20 14:00:00	0.597000002861023	0.611
2011-09-20 15:00:00	0.4490000009536743	0.467
2011-09-20 16:00:00	0.3009999990463257	0.303
2011-09-20 17:00:00	0.1850000023841858	0.152
2011-09-20 18:00:00	0.10000000149011612	0.027
2011-09-20 19:00:00	0.057999998331069946	-0.052
2011-09-20 20:00:00	0.08100000023841858	-0.052
2011-09-20 21:00:00	0.1860000044107437	0.081
2011-09-20 22:00:00	0.3779999911785126	0.315
2011-09-20 23:00:00	0.5669999718666077	0.535
2011-09-21 00:00:00	0.6740000247955322	0.685
2011-09-21 01:00:00	0.6990000009536743	0.746
2011-09-21 02:00:00	0.6190000176429749	0.709
2011-09-21 03:00:00	0.49900001287460327	0.592
2011-09-21 04:00:00	0.3499999940395355	0.427
2011-09-21 05:00:00	0.20499999821186066	0.26
2011-09-21 06:00:00	0.08799999952316284	0.109
2011-09-21 07:00:00	0.003000000026077032	-0.017
2011-09-21 08:00:00	-0.04699999839067459	-0.114
2011-09-21 09:00:00	-0.0430000014603138	-0.167
2011-09-21 10:00:00	0.0430000014603138	-0.116
2011-09-21 11:00:00	0.21400000154972076	0.074
2011-09-21 12:00:00	0.4009999930858612	0.294
2011-09-21 13:00:00	0.5080000162124634	0.452
2011-09-21 14:00:00	0.5239999890327454	0.529
2011-09-21 15:00:00	0.4230000078678131	0.502
