	xs station	xs elev
43363	16265.3896484375	-0.10999999940395355
43364	16459.66015625	-0.9000999927520752
43365	17399.4296875	-2.0299999713897705
43366	17836.75	-5.660099983215332
43367	18218.240234375	-6.900100231170654
43368	18618.33984375	-9.65999984741211
43369	18996.33984375	-10.820099830627441
43370	20190.83984375	-15.470100402832031
43371	23121.810546875	-12.550100326538086
43372	25289.80078125	-11.180100440979004
43373	25336.330078125	-6.029900074005127
43374	25364.240234375	-6.630000114440918
43375	25410.76953125	-9.050100326538086
43376	25438.6796875	-9.069899559020996
43377	25457.2890625	-6.189899921417236
43378	25866.69921875	-4.560100078582764
43379	26769.25	-2.1298999786376953
43380	27362.75	-1.6699999570846558
43381	28047.5703125	-0.289900004863739
43382	28090.400390625	1.1101000308990479
43383	28092.060546875	0.9799000024795532
43384	28118.30078125	0.0
